2016-11-25 05:49:16,263 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700007, timeout of 120000ms exceeded
2016-11-25 05:49:16,274 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700005, timeout of 120000ms exceeded
2016-11-25 05:49:16,276 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700001
2016-11-25 05:49:16,276 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700006
2016-11-25 05:49:16,277 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700004
2016-11-25 05:49:16,278 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700003
2016-11-25 05:49:16,278 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700002
2016-11-25 05:49:16,279 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700007
2016-11-25 05:49:16,279 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700005
2016-11-25 05:49:16,280 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34930 which had sessionid 0x158992197700006
2016-11-25 05:49:16,281 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34924 which had sessionid 0x158992197700004
2016-11-25 05:49:16,282 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34920 which had sessionid 0x158992197700003
2016-11-25 05:49:16,286 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34918 which had sessionid 0x158992197700002
2016-11-25 05:49:16,288 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34934 which had sessionid 0x158992197700007
2016-11-25 05:49:16,288 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34928 which had sessionid 0x158992197700005
2016-11-25 05:49:16,698 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35356
2016-11-25 05:49:16,700 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700001 at /192.168.33.10:35356
2016-11-25 05:49:16,701 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700001 for client /192.168.33.10:35356, probably expired
2016-11-25 05:49:16,701 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35356 which had sessionid 0x158992197700001
2016-11-25 05:49:17,098 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35358
2016-11-25 05:49:17,099 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.10:35358
2016-11-25 05:49:17,106 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x15899219770000d with negotiated timeout 15000 for client /192.168.33.10:35358
2016-11-25 05:49:17,133 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:delete cxid:0xf zxid:0x354e txntype:-1 reqpath:n/a Error Path:/overseer_elect/election/96995761542135809-hsystems.com:8983_solr-n_0000000065 Error:KeeperErrorCode = NoNode for /overseer_elect/election/96995761542135809-hsystems.com:8983_solr-n_0000000065
2016-11-25 05:49:17,237 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x17 zxid:0x3551 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,270 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x18 zxid:0x3552 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,287 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x1a zxid:0x3553 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,302 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x1c zxid:0x3554 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,320 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x1e zxid:0x3555 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,405 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x20 zxid:0x3556 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,411 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x22 zxid:0x3557 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,429 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x24 zxid:0x3558 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,432 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x26 zxid:0x3559 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,441 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x28 zxid:0x355a txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,535 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35360
2016-11-25 05:49:17,539 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700006 at /192.168.33.10:35360
2016-11-25 05:49:17,540 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700006 for client /192.168.33.10:35360, probably expired
2016-11-25 05:49:17,541 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35360 which had sessionid 0x158992197700006
2016-11-25 05:49:17,543 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x31 zxid:0x355b txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,574 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35362
2016-11-25 05:49:17,574 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700004 at /192.168.33.10:35362
2016-11-25 05:49:17,586 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700004 for client /192.168.33.10:35362, probably expired
2016-11-25 05:49:17,587 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35362 which had sessionid 0x158992197700004
2016-11-25 05:49:17,664 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x55 zxid:0x3564 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,682 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35364
2016-11-25 05:49:17,683 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700002 at /192.168.33.10:35364
2016-11-25 05:49:17,683 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700002 for client /192.168.33.10:35364, probably expired
2016-11-25 05:49:17,684 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35364 which had sessionid 0x158992197700002
2016-11-25 05:49:17,723 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x67 zxid:0x3569 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,725 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35366
2016-11-25 05:49:17,725 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700007 at /192.168.33.10:35366
2016-11-25 05:49:17,726 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700007 for client /192.168.33.10:35366, probably expired
2016-11-25 05:49:17,726 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35366 which had sessionid 0x158992197700007
2016-11-25 05:49:17,819 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x6b zxid:0x356b txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,930 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000d type:create cxid:0x8b zxid:0x3573 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 05:49:17,990 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35368
2016-11-25 05:49:17,990 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700003 at /192.168.33.10:35368
2016-11-25 05:49:17,990 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700003 for client /192.168.33.10:35368, probably expired
2016-11-25 05:49:17,991 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35368 which had sessionid 0x158992197700003
2016-11-25 05:49:18,060 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35370
2016-11-25 05:49:18,060 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x158992197700005 at /192.168.33.10:35370
2016-11-25 05:49:18,061 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x158992197700005 for client /192.168.33.10:35370, probably expired
2016-11-25 05:49:18,061 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35370 which had sessionid 0x158992197700005
2016-11-25 06:44:35,675 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x15899219770000d, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Unknown Source)
2016-11-25 06:44:35,678 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35358 which had sessionid 0x15899219770000d
2016-11-25 06:44:37,322 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35394
2016-11-25 06:44:37,323 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x15899219770000d at /192.168.33.10:35394
2016-11-25 06:44:37,324 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@673] - Established session 0x15899219770000d with negotiated timeout 15000 for client /192.168.33.10:35394
2016-11-25 09:11:38,535 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x15899219770000d, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Unknown Source)
2016-11-25 09:11:38,546 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35394 which had sessionid 0x15899219770000d
2016-11-25 09:11:40,397 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35458
2016-11-25 09:11:40,398 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x15899219770000d at /192.168.33.10:35458
2016-11-25 09:11:40,398 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@673] - Established session 0x15899219770000d with negotiated timeout 15000 for client /192.168.33.10:35458
2016-11-25 10:02:39,131 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x15899219770000d, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Unknown Source)
2016-11-25 10:02:39,133 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35458 which had sessionid 0x15899219770000d
2016-11-25 10:02:39,189 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x15899219770000d, timeout of 15000ms exceeded
2016-11-25 10:02:39,190 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x15899219770000d
2016-11-25 10:02:40,695 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35520
2016-11-25 10:02:40,695 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@921] - Client attempting to renew session 0x15899219770000d at /192.168.33.10:35520
2016-11-25 10:02:40,695 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@666] - Invalid session 0x15899219770000d for client /192.168.33.10:35520, probably expired
2016-11-25 10:02:40,698 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35520 which had sessionid 0x15899219770000d
2016-11-25 10:02:40,715 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35522
2016-11-25 10:02:40,716 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.10:35522
2016-11-25 10:02:40,733 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x15899219770000e with negotiated timeout 15000 for client /192.168.33.10:35522
2016-11-25 10:02:40,739 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:delete cxid:0xf zxid:0x358b txntype:-1 reqpath:n/a Error Path:/overseer_elect/election/96995761542135821-hsystems.com:8983_solr-n_0000000066 Error:KeeperErrorCode = NoNode for /overseer_elect/election/96995761542135821-hsystems.com:8983_solr-n_0000000066
2016-11-25 10:02:40,749 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x17 zxid:0x358e txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,750 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x18 zxid:0x358f txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,752 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x1a zxid:0x3590 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,754 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x1c zxid:0x3591 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,756 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x1e zxid:0x3592 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,763 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x20 zxid:0x3593 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,765 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x22 zxid:0x3594 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,766 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x24 zxid:0x3595 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,767 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x26 zxid:0x3596 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,769 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x28 zxid:0x3597 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,777 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x36 zxid:0x3598 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,794 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x53 zxid:0x35a0 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,802 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x5a zxid:0x35a1 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,828 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x6c zxid:0x35a7 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:02:40,838 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x71 zxid:0x35aa txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:04:53,581 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x15899219770000e type:create cxid:0x19e zxid:0x35c8 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 10:04:53,652 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x15899219770000e
2016-11-25 10:04:53,668 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35522 which had sessionid 0x15899219770000e
2016-11-25 10:05:02,387 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:35530
2016-11-25 10:05:02,387 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.10:35530
2016-11-25 10:05:02,403 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x15899219770000f with negotiated timeout 120000 for client /192.168.33.10:35530
2016-11-25 10:05:03,396 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x15899219770000f
2016-11-25 10:05:03,404 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:35530 which had sessionid 0x15899219770000f
